State,Area,Windfarm,WEC,PlantNo,WECType,StatusCode,Main code,sub code,Description,Frequency,Duration,Date,Month,Hour,Min,Sec,Total_hours
GJ,MAHIDAD,4211,CLPMD-43,32,E-53,426:83,426,83,Error +20V sensoric:I/O-board 1 nacelle,1,10:09:46,2023-08-13,Aug,10,9,46,10.28
GJ,MAHIDAD,4211,CLPMD-51,7,E-53,42:105,42,105,Pitch control error:Angle monitoring 3° blade A,1,07:36:49,2023-08-13,Aug,7,36,49,7.74
GJ,MAHIDAD,4211,CLPMD-53,18,E-53,25:201,25,201,Fault yaw inverter:Cross short circuit system 2,1,02:09:26,2023-08-13,Aug,2,9,26,2.22
GJ,MAHIDAD,4211,CLPMD-57,12,E-53,42:305,42,305,Pitch control error:Angle monitoring 3° blade C,1,07:25:51,2023-08-13,Aug,7,25,51,7.56
GJ,MAHIDAD,4211,CLPMD-58,16,E-53,42:207,42,207,Pitch control error:Angle error blade B,1,08:03:28,2023-08-13,Aug,8,3,28,8.13
GJ,MAHIDAD,4211,ITPLMD-01,42,E-53,42:334,42,334,Pitch control error:Overtemperature motor blade C,1,04:29:45,2023-08-13,Aug,4,29,45,4.61
GJ,MAHIDAD,4211,ITPLMD-01,42,E-53,62:603,62,603,Feeding fault:Diff. phase current inverter 3,1,02:18:46,2023-08-13,Aug,2,18,46,2.43
GJ,MAHIDAD,4235,KWEPLMD-02,8,E-53,62:602,62,602,Feeding fault:Diff. phase current inverter 2,1,00:00:36,2023-08-13,Aug,0,0,36,0.1
GJ,MAHIDAD,4242,TORNTMD-65,10,E-53,62:2,62,2,Feeding fault:Power to high,1,01:13:55,2023-08-13,Aug,1,13,55,1.37
GJ,MAHIDAD,4242,TORNTMD-74,4,E-53,42:207,42,207,Pitch control error:Angle error blade B,1,02:12:42,2023-08-13,Aug,2,12,42,2.32
GJ,MAHIDAD,4246,TORNTMD-83,17,E-53,42:234,42,234,Pitch control error:Overtemperature motor blade B,1,01:19:30,2023-08-13,Aug,1,19,30,1.4
GJ,SAMANA,2783,EWRDPLSM-4,24,E-53,62:43,62,43,Feeding fault:Earth contact,1,01:38:44,2023-08-13,Aug,1,38,44,1.76
GJ,SAMANA,2783,SARGAM-01,19,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,01:38:44,2023-08-13,Aug,1,38,44,1.76
GJ,SAMANA,2783,SARGAM-02,20,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,01:38:44,2023-08-13,Aug,1,38,44,1.76
GJ,SAMANA,2783,SARGAM-03,21,E-53,22:48,22,48,Yaw control fault:To less pulses from yaw sensor 1+2,1,02:52:54,2023-08-13,Aug,2,52,54,3.02
GJ,SAMANA,2783,SARGAM-03,21,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,01:38:44,2023-08-13,Aug,1,38,44,1.76
GJ,SAMANA,2783,SARGAM-04,22,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,01:38:33,2023-08-13,Aug,1,38,33,1.72
GJ,SAMANA,2783,SARGAM-05,23,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,01:38:44,2023-08-13,Aug,1,38,44,1.76
GJ,SAMANA,2783,SIFLUM-01,1,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,00:35:34,2023-08-13,Aug,0,35,34,0.68
GJ,SAMANA,2783,SIFLUM-01,1,E-53,62:2,62,2,Feeding fault:Power to high,2,01:09:36,2023-08-13,Aug,1,9,36,1.25
GJ,SAMANA,2783,SIFLUM-01,1,E-53,70:1,70,1,Generator overtemperature:Stator,1,01:52:57,2023-08-13,Aug,1,52,57,2.02
GJ,SAMANA,2783,SIFLUM-02,2,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,01:38:59,2023-08-13,Aug,1,38,59,1.8
GJ,SAMANA,2783,SIFLUM-03,3,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,01:38:58,2023-08-13,Aug,1,38,58,1.79
GJ,SAMANA,2783,SIFLUM-04,4,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,01:38:56,2023-08-13,Aug,1,38,56,1.79
GJ,SAMANA,2783,SIFLUM-05,5,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,01:38:55,2023-08-13,Aug,1,38,55,1.79
GJ,SAMANA,2783,SIFLUM-06,6,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,01:11:23,2023-08-13,Aug,1,11,23,1.25
GJ,SAMANA,2783,SIFLUM-07,7,E-53,49:121,49,121,Fault blade load control:Overflow measurement blade A,1,00:10:46,2023-08-13,Aug,0,10,46,0.29
GJ,SAMANA,2783,SIFLUM-07,7,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,01:38:54,2023-08-13,Aug,1,38,54,1.78
GJ,SAMANA,2783,SIFLUM-08,8,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,01:38:52,2023-08-13,Aug,1,38,52,1.78
GJ,SAMANA,2783,SIFLUM-09,9,E-53,42:205,42,205,Pitch control error:Angle monitoring 3° blade B,1,00:46:40,2023-08-13,Aug,0,46,40,0.88
GJ,SAMANA,2783,SIFLUM-09,9,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,00:35:39,2023-08-13,Aug,0,35,39,0.69
GJ,SAMANA,2783,SIFLUM-10,10,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,01:38:48,2023-08-13,Aug,1,38,48,1.77
GJ,SAMANA,2783,SIFLUM-11,11,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,01:38:47,2023-08-13,Aug,1,38,47,1.76
GJ,SAMANA,2783,SIFLUM-12,12,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,01:38:45,2023-08-13,Aug,1,38,45,1.76
GJ,SAMANA,2783,SIFLUM-13,13,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,01:38:45,2023-08-13,Aug,1,38,45,1.76
GJ,SAMANA,2783,SIFLUM-14,14,E-53,60:12,60,12,Mains failure:Undervoltage L2,1,01:38:44,2023-08-13,Aug,1,38,44,1.76
